Zone Name,Colony Name,Street No,Street Name,Node No,Node ID,X Coordinate (m),Y Coordinate (m),Connection Type,Connected To Zone,Connected To Colony,Connected To Street,Connected To Street No,Connected To Node No,Connected Node ID,Connected Node X (m),Connected Node Y (m),Edge Weight (m)
zone4,township-T7,1,township-T7 - Street 1,1,zone4_township-T7_S1_N1,2126,-540,Street Edge,zone4,township-T6,township-T6 - Street 1,1,10,zone4_township-T6_S1_N10,2126,-540,0
zone4,township-T7,1,township-T7 - Street 1,2,zone4_township-T7_S1_N2,2149,-540,Street Edge,zone4,township-T7,township-T7 - Street 1,1,1,zone4_township-T7_S1_N1,2126,-540,23
zone4,township-T7,1,township-T7 - Street 1,2,zone4_township-T7_S1_N2,2149,-540,Street Edge,zone4,township-T7,township-T7 - Street 1,1,3,zone4_township-T7_S1_N3,2171,-540,22
zone4,township-T7,1,township-T7 - Street 1,2,zone4_township-T7_S1_N2,2149,-540,Street Edge,No Zone,None,None,0,8272,Free_N8272,2149,-520,20
zone4,township-T7,1,township-T7 - Street 1,3,zone4_township-T7_S1_N3,2171,-540,Street Edge,zone4,township-T7,township-T7 - Street 1,1,2,zone4_township-T7_S1_N2,2149,-540,22
zone4,township-T7,1,township-T7 - Street 1,3,zone4_township-T7_S1_N3,2171,-540,Street Edge,zone4,township-T7,township-T7 - Street 1,1,4,zone4_township-T7_S1_N4,2193,-540,22
zone4,township-T7,1,township-T7 - Street 1,3,zone4_township-T7_S1_N3,2171,-540,Street Edge,No Zone,None,None,0,8273,Free_N8273,2171,-520,20
zone4,township-T7,1,township-T7 - Street 1,4,zone4_township-T7_S1_N4,2193,-540,Street Edge,zone4,township-T7,township-T7 - Street 1,1,3,zone4_township-T7_S1_N3,2171,-540,22
zone4,township-T7,1,township-T7 - Street 1,4,zone4_township-T7_S1_N4,2193,-540,Street Edge,zone4,township-T7,township-T7 - Street 1,1,5,zone4_township-T7_S1_N5,2215,-540,22
zone4,township-T7,1,township-T7 - Street 1,4,zone4_township-T7_S1_N4,2193,-540,Street Edge,No Zone,None,None,0,8274,Free_N8274,2193,-520,20
zone4,township-T7,1,township-T7 - Street 1,5,zone4_township-T7_S1_N5,2215,-540,Street Edge,zone4,township-T7,township-T7 - Street 1,1,4,zone4_township-T7_S1_N4,2193,-540,22
zone4,township-T7,1,township-T7 - Street 1,5,zone4_township-T7_S1_N5,2215,-540,Street Edge,zone4,township-T7,township-T7 - Street 1,1,6,zone4_township-T7_S1_N6,2238,-540,23
zone4,township-T7,1,township-T7 - Street 1,5,zone4_township-T7_S1_N5,2215,-540,Street Edge,No Zone,None,None,0,8275,Free_N8275,2215,-520,20
zone4,township-T7,1,township-T7 - Street 1,6,zone4_township-T7_S1_N6,2238,-540,Street Edge,zone4,township-T7,township-T7 - Street 1,1,5,zone4_township-T7_S1_N5,2215,-540,23
zone4,township-T7,1,township-T7 - Street 1,6,zone4_township-T7_S1_N6,2238,-540,Street Edge,zone4,township-T7,township-T7 - Street 1,1,7,zone4_township-T7_S1_N7,2260,-540,22
zone4,township-T7,1,township-T7 - Street 1,6,zone4_township-T7_S1_N6,2238,-540,Street Edge,No Zone,None,None,0,8276,Free_N8276,2238,-520,20
zone4,township-T7,1,township-T7 - Street 1,7,zone4_township-T7_S1_N7,2260,-540,Street Edge,zone4,township-T7,township-T7 - Street 1,1,6,zone4_township-T7_S1_N6,2238,-540,22
zone4,township-T7,1,township-T7 - Street 1,7,zone4_township-T7_S1_N7,2260,-540,Street Edge,zone4,township-T7,township-T7 - Street 1,1,8,zone4_township-T7_S1_N8,2282,-540,22
zone4,township-T7,1,township-T7 - Street 1,7,zone4_township-T7_S1_N7,2260,-540,Street Edge,No Zone,None,None,0,8277,Free_N8277,2260,-520,20
zone4,township-T7,1,township-T7 - Street 1,8,zone4_township-T7_S1_N8,2282,-540,Street Edge,zone4,township-T7,township-T7 - Street 1,1,7,zone4_township-T7_S1_N7,2260,-540,22
zone4,township-T7,1,township-T7 - Street 1,8,zone4_township-T7_S1_N8,2282,-540,Street Edge,zone4,township-T7,township-T7 - Street 1,1,9,zone4_township-T7_S1_N9,2304,-540,22
zone4,township-T7,1,township-T7 - Street 1,8,zone4_township-T7_S1_N8,2282,-540,Street Edge,No Zone,None,None,0,8278,Free_N8278,2282,-520,20
zone4,township-T7,1,township-T7 - Street 1,9,zone4_township-T7_S1_N9,2304,-540,Street Edge,zone4,township-T7,township-T7 - Street 1,1,8,zone4_township-T7_S1_N8,2282,-540,22
zone4,township-T7,1,township-T7 - Street 1,9,zone4_township-T7_S1_N9,2304,-540,Street Edge,zone4,township-T7,township-T7 - Street 1,1,10,zone4_township-T7_S1_N10,2326,-540,22
zone4,township-T7,1,township-T7 - Street 1,9,zone4_township-T7_S1_N9,2304,-540,Street Edge,No Zone,None,None,0,8279,Free_N8279,2304,-520,20
zone4,township-T7,1,township-T7 - Street 1,10,zone4_township-T7_S1_N10,2326,-540,Street Edge,zone4,township-T7,township-T7 - Street 1,1,9,zone4_township-T7_S1_N9,2304,-540,22
zone4,township-T7,1,township-T7 - Street 1,10,zone4_township-T7_S1_N10,2326,-540,Street Edge,zone4,township-T7,township-T7 - Street 2,2,10,zone4_township-T7_S2_N10,2326,-580,40
zone4,township-T7,2,township-T7 - Street 2,1,zone4_township-T7_S2_N1,2126,-580,Street Edge,zone4,township-T7,township-T7 - Street 2,2,2,zone4_township-T7_S2_N2,2149,-580,23
zone4,township-T7,2,township-T7 - Street 2,1,zone4_township-T7_S2_N1,2126,-580,Street Edge,zone4,township-T7,township-T7 - Street 1,1,1,zone4_township-T7_S1_N1,2126,-540,40
zone4,township-T7,2,township-T7 - Street 2,1,zone4_township-T7_S2_N1,2126,-580,Street Edge,zone4,township-T7,township-T7 - Street 3,3,1,zone4_township-T7_S3_N1,2126,-620,40
zone4,township-T7,2,township-T7 - Street 2,1,zone4_township-T7_S2_N1,2126,-580,Street Edge,zone4,township-T6,township-T6 - Street 2,2,10,zone4_township-T6_S2_N10,2126,-580,0
zone4,township-T7,2,township-T7 - Street 2,2,zone4_township-T7_S2_N2,2149,-580,Street Edge,zone4,township-T7,township-T7 - Street 2,2,1,zone4_township-T7_S2_N1,2126,-580,23
zone4,township-T7,2,township-T7 - Street 2,2,zone4_township-T7_S2_N2,2149,-580,Street Edge,zone4,township-T7,township-T7 - Street 2,2,3,zone4_township-T7_S2_N3,2171,-580,22
zone4,township-T7,2,township-T7 - Street 2,2,zone4_township-T7_S2_N2,2149,-580,Street Edge,No Zone,None,None,0,8280,Free_N8280,2149,-560,20
zone4,township-T7,2,township-T7 - Street 2,3,zone4_township-T7_S2_N3,2171,-580,Street Edge,zone4,township-T7,township-T7 - Street 2,2,2,zone4_township-T7_S2_N2,2149,-580,22
zone4,township-T7,2,township-T7 - Street 2,3,zone4_township-T7_S2_N3,2171,-580,Street Edge,zone4,township-T7,township-T7 - Street 2,2,4,zone4_township-T7_S2_N4,2193,-580,22
zone4,township-T7,2,township-T7 - Street 2,3,zone4_township-T7_S2_N3,2171,-580,Street Edge,No Zone,None,None,0,8281,Free_N8281,2171,-560,20
zone4,township-T7,2,township-T7 - Street 2,4,zone4_township-T7_S2_N4,2193,-580,Street Edge,zone4,township-T7,township-T7 - Street 2,2,3,zone4_township-T7_S2_N3,2171,-580,22
zone4,township-T7,2,township-T7 - Street 2,4,zone4_township-T7_S2_N4,2193,-580,Street Edge,zone4,township-T7,township-T7 - Street 2,2,5,zone4_township-T7_S2_N5,2215,-580,22
zone4,township-T7,2,township-T7 - Street 2,4,zone4_township-T7_S2_N4,2193,-580,Street Edge,No Zone,None,None,0,8282,Free_N8282,2193,-560,20
zone4,township-T7,2,township-T7 - Street 2,5,zone4_township-T7_S2_N5,2215,-580,Street Edge,zone4,township-T7,township-T7 - Street 2,2,4,zone4_township-T7_S2_N4,2193,-580,22
zone4,township-T7,2,township-T7 - Street 2,5,zone4_township-T7_S2_N5,2215,-580,Street Edge,zone4,township-T7,township-T7 - Street 2,2,6,zone4_township-T7_S2_N6,2238,-580,23
zone4,township-T7,2,township-T7 - Street 2,5,zone4_township-T7_S2_N5,2215,-580,Street Edge,No Zone,None,None,0,8283,Free_N8283,2215,-560,20
zone4,township-T7,2,township-T7 - Street 2,6,zone4_township-T7_S2_N6,2238,-580,Street Edge,zone4,township-T7,township-T7 - Street 2,2,5,zone4_township-T7_S2_N5,2215,-580,23
zone4,township-T7,2,township-T7 - Street 2,6,zone4_township-T7_S2_N6,2238,-580,Street Edge,zone4,township-T7,township-T7 - Street 2,2,7,zone4_township-T7_S2_N7,2260,-580,22
zone4,township-T7,2,township-T7 - Street 2,6,zone4_township-T7_S2_N6,2238,-580,Street Edge,No Zone,None,None,0,8284,Free_N8284,2238,-560,20
zone4,township-T7,2,township-T7 - Street 2,7,zone4_township-T7_S2_N7,2260,-580,Street Edge,zone4,township-T7,township-T7 - Street 2,2,6,zone4_township-T7_S2_N6,2238,-580,22
zone4,township-T7,2,township-T7 - Street 2,7,zone4_township-T7_S2_N7,2260,-580,Street Edge,zone4,township-T7,township-T7 - Street 2,2,8,zone4_township-T7_S2_N8,2282,-580,22
zone4,township-T7,2,township-T7 - Street 2,7,zone4_township-T7_S2_N7,2260,-580,Street Edge,No Zone,None,None,0,8285,Free_N8285,2260,-560,20
zone4,township-T7,2,township-T7 - Street 2,8,zone4_township-T7_S2_N8,2282,-580,Street Edge,zone4,township-T7,township-T7 - Street 2,2,7,zone4_township-T7_S2_N7,2260,-580,22
zone4,township-T7,2,township-T7 - Street 2,8,zone4_township-T7_S2_N8,2282,-580,Street Edge,zone4,township-T7,township-T7 - Street 2,2,9,zone4_township-T7_S2_N9,2304,-580,22
zone4,township-T7,2,township-T7 - Street 2,8,zone4_township-T7_S2_N8,2282,-580,Street Edge,No Zone,None,None,0,8286,Free_N8286,2282,-560,20
zone4,township-T7,2,township-T7 - Street 2,9,zone4_township-T7_S2_N9,2304,-580,Street Edge,zone4,township-T7,township-T7 - Street 2,2,8,zone4_township-T7_S2_N8,2282,-580,22
zone4,township-T7,2,township-T7 - Street 2,9,zone4_township-T7_S2_N9,2304,-580,Street Edge,zone4,township-T7,township-T7 - Street 2,2,10,zone4_township-T7_S2_N10,2326,-580,22
zone4,township-T7,2,township-T7 - Street 2,9,zone4_township-T7_S2_N9,2304,-580,Street Edge,No Zone,None,None,0,8287,Free_N8287,2304,-560,20
zone4,township-T7,2,township-T7 - Street 2,10,zone4_township-T7_S2_N10,2326,-580,Street Edge,zone4,township-T7,township-T7 - Street 2,2,9,zone4_township-T7_S2_N9,2304,-580,22
zone4,township-T7,2,township-T7 - Street 2,10,zone4_township-T7_S2_N10,2326,-580,Street Edge,zone4,township-T7,township-T7 - Street 1,1,10,zone4_township-T7_S1_N10,2326,-540,40
zone4,township-T7,2,township-T7 - Street 2,10,zone4_township-T7_S2_N10,2326,-580,Street Edge,zone4,township-T7,township-T7 - Street 3,3,10,zone4_township-T7_S3_N10,2326,-620,40
zone4,township-T7,3,township-T7 - Street 3,1,zone4_township-T7_S3_N1,2126,-620,Street Edge,zone4,township-T7,township-T7 - Street 3,3,2,zone4_township-T7_S3_N2,2149,-620,23
zone4,township-T7,3,township-T7 - Street 3,1,zone4_township-T7_S3_N1,2126,-620,Street Edge,zone4,township-T7,township-T7 - Street 2,2,1,zone4_township-T7_S2_N1,2126,-580,40
zone4,township-T7,3,township-T7 - Street 3,1,zone4_township-T7_S3_N1,2126,-620,Street Edge,zone4,township-T7,township-T7 - Street 4,4,1,zone4_township-T7_S4_N1,2126,-660,40
zone4,township-T7,3,township-T7 - Street 3,1,zone4_township-T7_S3_N1,2126,-620,Street Edge,zone4,township-T6,township-T6 - Street 3,3,10,zone4_township-T6_S3_N10,2126,-620,0
zone4,township-T7,3,township-T7 - Street 3,2,zone4_township-T7_S3_N2,2149,-620,Street Edge,zone4,township-T7,township-T7 - Street 3,3,1,zone4_township-T7_S3_N1,2126,-620,23
zone4,township-T7,3,township-T7 - Street 3,2,zone4_township-T7_S3_N2,2149,-620,Street Edge,zone4,township-T7,township-T7 - Street 3,3,3,zone4_township-T7_S3_N3,2171,-620,22
zone4,township-T7,3,township-T7 - Street 3,2,zone4_township-T7_S3_N2,2149,-620,Street Edge,No Zone,None,None,0,8288,Free_N8288,2149,-600,20
zone4,township-T7,3,township-T7 - Street 3,3,zone4_township-T7_S3_N3,2171,-620,Street Edge,zone4,township-T7,township-T7 - Street 3,3,2,zone4_township-T7_S3_N2,2149,-620,22
zone4,township-T7,3,township-T7 - Street 3,3,zone4_township-T7_S3_N3,2171,-620,Street Edge,zone4,township-T7,township-T7 - Street 3,3,4,zone4_township-T7_S3_N4,2193,-620,22
zone4,township-T7,3,township-T7 - Street 3,3,zone4_township-T7_S3_N3,2171,-620,Street Edge,No Zone,None,None,0,8289,Free_N8289,2171,-600,20
zone4,township-T7,3,township-T7 - Street 3,4,zone4_township-T7_S3_N4,2193,-620,Street Edge,zone4,township-T7,township-T7 - Street 3,3,3,zone4_township-T7_S3_N3,2171,-620,22
zone4,township-T7,3,township-T7 - Street 3,4,zone4_township-T7_S3_N4,2193,-620,Street Edge,zone4,township-T7,township-T7 - Street 3,3,5,zone4_township-T7_S3_N5,2215,-620,22
zone4,township-T7,3,township-T7 - Street 3,4,zone4_township-T7_S3_N4,2193,-620,Street Edge,No Zone,None,None,0,8290,Free_N8290,2193,-600,20
zone4,township-T7,3,township-T7 - Street 3,5,zone4_township-T7_S3_N5,2215,-620,Street Edge,zone4,township-T7,township-T7 - Street 3,3,4,zone4_township-T7_S3_N4,2193,-620,22
zone4,township-T7,3,township-T7 - Street 3,5,zone4_township-T7_S3_N5,2215,-620,Street Edge,zone4,township-T7,township-T7 - Street 3,3,6,zone4_township-T7_S3_N6,2238,-620,23
zone4,township-T7,3,township-T7 - Street 3,5,zone4_township-T7_S3_N5,2215,-620,Street Edge,No Zone,None,None,0,8291,Free_N8291,2215,-600,20
zone4,township-T7,3,township-T7 - Street 3,6,zone4_township-T7_S3_N6,2238,-620,Street Edge,zone4,township-T7,township-T7 - Street 3,3,5,zone4_township-T7_S3_N5,2215,-620,23
zone4,township-T7,3,township-T7 - Street 3,6,zone4_township-T7_S3_N6,2238,-620,Street Edge,zone4,township-T7,township-T7 - Street 3,3,7,zone4_township-T7_S3_N7,2260,-620,22
zone4,township-T7,3,township-T7 - Street 3,6,zone4_township-T7_S3_N6,2238,-620,Street Edge,No Zone,None,None,0,8292,Free_N8292,2238,-600,20
zone4,township-T7,3,township-T7 - Street 3,7,zone4_township-T7_S3_N7,2260,-620,Street Edge,zone4,township-T7,township-T7 - Street 3,3,6,zone4_township-T7_S3_N6,2238,-620,22
zone4,township-T7,3,township-T7 - Street 3,7,zone4_township-T7_S3_N7,2260,-620,Street Edge,zone4,township-T7,township-T7 - Street 3,3,8,zone4_township-T7_S3_N8,2282,-620,22
zone4,township-T7,3,township-T7 - Street 3,7,zone4_township-T7_S3_N7,2260,-620,Street Edge,No Zone,None,None,0,8293,Free_N8293,2260,-600,20
zone4,township-T7,3,township-T7 - Street 3,8,zone4_township-T7_S3_N8,2282,-620,Street Edge,zone4,township-T7,township-T7 - Street 3,3,7,zone4_township-T7_S3_N7,2260,-620,22
zone4,township-T7,3,township-T7 - Street 3,8,zone4_township-T7_S3_N8,2282,-620,Street Edge,zone4,township-T7,township-T7 - Street 3,3,9,zone4_township-T7_S3_N9,2304,-620,22
zone4,township-T7,3,township-T7 - Street 3,8,zone4_township-T7_S3_N8,2282,-620,Street Edge,No Zone,None,None,0,8294,Free_N8294,2282,-600,20
zone4,township-T7,3,township-T7 - Street 3,9,zone4_township-T7_S3_N9,2304,-620,Street Edge,zone4,township-T7,township-T7 - Street 3,3,8,zone4_township-T7_S3_N8,2282,-620,22
zone4,township-T7,3,township-T7 - Street 3,9,zone4_township-T7_S3_N9,2304,-620,Street Edge,zone4,township-T7,township-T7 - Street 3,3,10,zone4_township-T7_S3_N10,2326,-620,22
zone4,township-T7,3,township-T7 - Street 3,9,zone4_township-T7_S3_N9,2304,-620,Street Edge,No Zone,None,None,0,8295,Free_N8295,2304,-600,20
zone4,township-T7,3,township-T7 - Street 3,10,zone4_township-T7_S3_N10,2326,-620,Street Edge,zone4,township-T7,township-T7 - Street 3,3,9,zone4_township-T7_S3_N9,2304,-620,22
zone4,township-T7,3,township-T7 - Street 3,10,zone4_township-T7_S3_N10,2326,-620,Street Edge,zone4,township-T7,township-T7 - Street 2,2,10,zone4_township-T7_S2_N10,2326,-580,40
zone4,township-T7,3,township-T7 - Street 3,10,zone4_township-T7_S3_N10,2326,-620,Street Edge,zone4,township-T7,township-T7 - Street 4,4,10,zone4_township-T7_S4_N10,2326,-660,40
zone4,township-T7,4,township-T7 - Street 4,1,zone4_township-T7_S4_N1,2126,-660,Street Edge,zone4,township-T7,township-T7 - Street 4,4,2,zone4_township-T7_S4_N2,2149,-660,23
zone4,township-T7,4,township-T7 - Street 4,1,zone4_township-T7_S4_N1,2126,-660,Street Edge,zone4,township-T7,township-T7 - Street 3,3,1,zone4_township-T7_S3_N1,2126,-620,40
zone4,township-T7,4,township-T7 - Street 4,1,zone4_township-T7_S4_N1,2126,-660,Street Edge,zone4,township-T7,township-T7 - Street 5,5,1,zone4_township-T7_S5_N1,2126,-700,40
zone4,township-T7,4,township-T7 - Street 4,1,zone4_township-T7_S4_N1,2126,-660,Street Edge,zone4,township-T6,township-T6 - Street 4,4,10,zone4_township-T6_S4_N10,2126,-660,0
zone4,township-T7,4,township-T7 - Street 4,2,zone4_township-T7_S4_N2,2149,-660,Street Edge,zone4,township-T7,township-T7 - Street 4,4,1,zone4_township-T7_S4_N1,2126,-660,23
zone4,township-T7,4,township-T7 - Street 4,2,zone4_township-T7_S4_N2,2149,-660,Street Edge,zone4,township-T7,township-T7 - Street 4,4,3,zone4_township-T7_S4_N3,2171,-660,22
zone4,township-T7,4,township-T7 - Street 4,2,zone4_township-T7_S4_N2,2149,-660,Street Edge,No Zone,None,None,0,8296,Free_N8296,2149,-640,20
zone4,township-T7,4,township-T7 - Street 4,3,zone4_township-T7_S4_N3,2171,-660,Street Edge,zone4,township-T7,township-T7 - Street 4,4,2,zone4_township-T7_S4_N2,2149,-660,22
zone4,township-T7,4,township-T7 - Street 4,3,zone4_township-T7_S4_N3,2171,-660,Street Edge,zone4,township-T7,township-T7 - Street 4,4,4,zone4_township-T7_S4_N4,2193,-660,22
zone4,township-T7,4,township-T7 - Street 4,3,zone4_township-T7_S4_N3,2171,-660,Street Edge,No Zone,None,None,0,8297,Free_N8297,2171,-640,20
zone4,township-T7,4,township-T7 - Street 4,4,zone4_township-T7_S4_N4,2193,-660,Street Edge,zone4,township-T7,township-T7 - Street 4,4,3,zone4_township-T7_S4_N3,2171,-660,22
zone4,township-T7,4,township-T7 - Street 4,4,zone4_township-T7_S4_N4,2193,-660,Street Edge,zone4,township-T7,township-T7 - Street 4,4,5,zone4_township-T7_S4_N5,2215,-660,22
zone4,township-T7,4,township-T7 - Street 4,4,zone4_township-T7_S4_N4,2193,-660,Street Edge,No Zone,None,None,0,8298,Free_N8298,2193,-640,20
zone4,township-T7,4,township-T7 - Street 4,5,zone4_township-T7_S4_N5,2215,-660,Street Edge,zone4,township-T7,township-T7 - Street 4,4,4,zone4_township-T7_S4_N4,2193,-660,22
zone4,township-T7,4,township-T7 - Street 4,5,zone4_township-T7_S4_N5,2215,-660,Street Edge,zone4,township-T7,township-T7 - Street 4,4,6,zone4_township-T7_S4_N6,2238,-660,23
zone4,township-T7,4,township-T7 - Street 4,5,zone4_township-T7_S4_N5,2215,-660,Street Edge,No Zone,None,None,0,8299,Free_N8299,2215,-640,20
zone4,township-T7,4,township-T7 - Street 4,6,zone4_township-T7_S4_N6,2238,-660,Street Edge,zone4,township-T7,township-T7 - Street 4,4,5,zone4_township-T7_S4_N5,2215,-660,23
zone4,township-T7,4,township-T7 - Street 4,6,zone4_township-T7_S4_N6,2238,-660,Street Edge,zone4,township-T7,township-T7 - Street 4,4,7,zone4_township-T7_S4_N7,2260,-660,22
zone4,township-T7,4,township-T7 - Street 4,6,zone4_township-T7_S4_N6,2238,-660,Street Edge,No Zone,None,None,0,8300,Free_N8300,2238,-640,20
zone4,township-T7,4,township-T7 - Street 4,7,zone4_township-T7_S4_N7,2260,-660,Street Edge,zone4,township-T7,township-T7 - Street 4,4,6,zone4_township-T7_S4_N6,2238,-660,22
zone4,township-T7,4,township-T7 - Street 4,7,zone4_township-T7_S4_N7,2260,-660,Street Edge,zone4,township-T7,township-T7 - Street 4,4,8,zone4_township-T7_S4_N8,2282,-660,22
zone4,township-T7,4,township-T7 - Street 4,7,zone4_township-T7_S4_N7,2260,-660,Street Edge,No Zone,None,None,0,8301,Free_N8301,2260,-640,20
zone4,township-T7,4,township-T7 - Street 4,8,zone4_township-T7_S4_N8,2282,-660,Street Edge,zone4,township-T7,township-T7 - Street 4,4,7,zone4_township-T7_S4_N7,2260,-660,22
zone4,township-T7,4,township-T7 - Street 4,8,zone4_township-T7_S4_N8,2282,-660,Street Edge,zone4,township-T7,township-T7 - Street 4,4,9,zone4_township-T7_S4_N9,2304,-660,22
zone4,township-T7,4,township-T7 - Street 4,8,zone4_township-T7_S4_N8,2282,-660,Street Edge,No Zone,None,None,0,8302,Free_N8302,2282,-640,20
zone4,township-T7,4,township-T7 - Street 4,9,zone4_township-T7_S4_N9,2304,-660,Street Edge,zone4,township-T7,township-T7 - Street 4,4,8,zone4_township-T7_S4_N8,2282,-660,22
zone4,township-T7,4,township-T7 - Street 4,9,zone4_township-T7_S4_N9,2304,-660,Street Edge,zone4,township-T7,township-T7 - Street 4,4,10,zone4_township-T7_S4_N10,2326,-660,22
zone4,township-T7,4,township-T7 - Street 4,9,zone4_township-T7_S4_N9,2304,-660,Street Edge,No Zone,None,None,0,8303,Free_N8303,2304,-640,20
zone4,township-T7,4,township-T7 - Street 4,10,zone4_township-T7_S4_N10,2326,-660,Street Edge,zone4,township-T7,township-T7 - Street 4,4,9,zone4_township-T7_S4_N9,2304,-660,22
zone4,township-T7,4,township-T7 - Street 4,10,zone4_township-T7_S4_N10,2326,-660,Street Edge,zone4,township-T7,township-T7 - Street 3,3,10,zone4_township-T7_S3_N10,2326,-620,40
zone4,township-T7,4,township-T7 - Street 4,10,zone4_township-T7_S4_N10,2326,-660,Street Edge,zone4,township-T7,township-T7 - Street 5,5,10,zone4_township-T7_S5_N10,2326,-700,40
zone4,township-T7,5,township-T7 - Street 5,1,zone4_township-T7_S5_N1,2126,-700,Street Edge,zone4,township-T7,township-T7 - Street 5,5,2,zone4_township-T7_S5_N2,2149,-700,23
zone4,township-T7,5,township-T7 - Street 5,1,zone4_township-T7_S5_N1,2126,-700,Street Edge,zone4,township-T7,township-T7 - Street 4,4,1,zone4_township-T7_S4_N1,2126,-660,40
zone4,township-T7,5,township-T7 - Street 5,1,zone4_township-T7_S5_N1,2126,-700,Street Edge,zone4,township-T7,township-T7 - Street 6,6,1,zone4_township-T7_S6_N1,2126,-740,40
zone4,township-T7,5,township-T7 - Street 5,1,zone4_township-T7_S5_N1,2126,-700,Street Edge,zone4,township-T6,township-T6 - Street 5,5,10,zone4_township-T6_S5_N10,2126,-700,0
zone4,township-T7,5,township-T7 - Street 5,2,zone4_township-T7_S5_N2,2149,-700,Street Edge,zone4,township-T7,township-T7 - Street 5,5,1,zone4_township-T7_S5_N1,2126,-700,23
